Price,Close,High,Low,Open,Volume
Ticker,^CNX100,^CNX100,^CNX100,^CNX100,^CNX100
Date,,,,,
2016-06-01,8272.599609375,8312.900390625,8264.349609375,8275.0498046875,3663800
2016-06-02,8314.400390625,8324.7998046875,8249.25,8252.5498046875,3109300
2016-06-03,8316.400390625,8359.4501953125,8307.5498046875,8342.5498046875,5093600
2016-06-06,8292.4501953125,8331.099609375,8278.400390625,8323.5,2645100
2016-06-07,8354.2001953125,8381.75,8309.2998046875,8327.099609375,3478700
2016-06-08,8366.25,8374.2998046875,8344.2998046875,8373.349609375,2821000
2016-06-09,8302.900390625,8369.650390625,8285.150390625,8369.650390625,2991800
2016-06-10,8267.4501953125,8360.900390625,8261.2998046875,8285.099609375,2958100
2016-06-13,8207.4501953125,8219.849609375,8160.14990234375,8199.9501953125,2564700
2016-06-14,8208.7001953125,8230.4501953125,8168.7001953125,8230.4501953125,2455800
2016-06-15,8301.4501953125,8308.400390625,8224.099609375,8239.2998046875,2704300
2016-06-16,8243.650390625,8279.099609375,8176.39990234375,8279.099609375,3220500
2016-06-17,8268.900390625,8297.150390625,8235.650390625,8280.5498046875,2865900
2016-06-20,8334.2998046875,8339.4501953125,8206.5498046875,8214.4501953125,2916200
2016-06-21,8321.150390625,8351.650390625,8306.9501953125,8351.650390625,2554700
2016-06-22,8307.4501953125,8339.400390625,8259.2998046875,8316.25,2329900
2016-06-23,8366.349609375,8379.2001953125,8288.099609375,8306.599609375,2665400
2016-06-24,8192.849609375,8201.4501953125,8025.14990234375,8130.9501953125,4977500
2016-06-27,8210.25,8234.7001953125,8148.60009765625,8148.60009765625,2651200
2016-06-28,8248.4501953125,8263.4501953125,8213.599609375,8215.599609375,2700600
2016-06-29,8326.7001953125,8334.7001953125,8282.2998046875,8293.0498046875,2835300
2016-06-30,8416.2001953125,8430.150390625,8367.650390625,8381.9501953125,4766800
2016-07-01,8469.849609375,8491.0498046875,8442.7998046875,8442.7998046875,2886300
2016-07-04,8516.599609375,8543.0498046875,8510.25,8518.0,2838900
2016-07-05,8485.5,8523.75,8467.0498046875,8523.75,2764900
2016-07-07,8485.599609375,8508.75,8468.349609375,8492.2001953125,2952100
2016-07-08,8476.0498046875,8499.0,8437.099609375,8499.0,2609700
2016-07-11,8622.2001953125,8629.2001953125,8562.349609375,8565.9501953125,2857100
2016-07-12,8678.650390625,8683.400390625,8635.5498046875,8656.650390625,3394600
2016-07-13,8671.7001953125,8703.900390625,8649.150390625,8698.599609375,4021400
2016-07-14,8716.7001953125,8720.9501953125,8658.0,8670.599609375,2944000
2016-07-15,8700.099609375,8752.849609375,8674.7998046875,8722.9501953125,3684100
2016-07-18,8662.5498046875,8743.5,8649.75,8723.75,2771400
2016-07-19,8684.349609375,8695.2001953125,8628.400390625,8669.400390625,3052000
2016-07-20,8727.099609375,8730.650390625,8675.4501953125,8675.4501953125,2937000
2016-07-21,8680.849609375,8750.400390625,8675.2001953125,8749.75,3033800
2016-07-22,8725.2998046875,8729.2001953125,8661.900390625,8692.7998046875,3174400
2016-07-25,8821.5498046875,8825.5498046875,8711.0498046875,8711.2998046875,3223000
2016-07-26,8781.5,8838.900390625,8768.2998046875,8822.2998046875,3020700
2016-07-27,8811.75,8852.7001953125,8763.400390625,8794.150390625,3239000
2016-07-28,8860.5,8868.9501953125,8820.25,8831.849609375,4403200
2016-07-29,8839.0,8874.5,8832.650390625,8865.150390625,3062600
2016-08-01,8841.4501953125,8917.4501953125,8790.349609375,8859.25,3392300
2016-08-02,8819.9501953125,8892.2998046875,8811.2001953125,8855.25,3178700
2016-08-03,8727.9501953125,8834.650390625,8713.150390625,8834.650390625,2826200
2016-08-04,8741.849609375,8787.349609375,8701.900390625,8785.25,2879400
2016-08-05,8881.900390625,8887.5,8789.7001953125,8792.150390625,2979000
2016-08-08,8921.0,8931.7998046875,8898.099609375,8914.25,2857500
2016-08-09,8883.650390625,8938.0498046875,8844.9501953125,8937.5498046875,3128700
2016-08-10,8771.400390625,8894.650390625,8760.7998046875,8892.5,3076700
2016-08-11,8789.7001953125,8798.849609375,8727.5,8770.0,3143200
2016-08-12,8871.5,8881.849609375,8802.849609375,8802.849609375,3872700
2016-08-16,8853.0498046875,8890.2001953125,8809.2001953125,8873.900390625,3433300
2016-08-17,8846.849609375,8883.849609375,8821.75,8851.849609375,2928400
2016-08-18,8894.849609375,8908.900390625,8871.4501953125,8871.4501953125,2739900
2016-08-19,8893.0,8916.900390625,8871.25,8916.900390625,3300700
2016-08-22,8851.9501953125,8910.4501953125,8837.7998046875,8893.4501953125,2551700
2016-08-23,8846.5498046875,8854.25,8793.9501953125,8850.900390625,2953400
2016-08-24,8874.5498046875,8884.349609375,8846.25,8862.75,2409300
2016-08-25,8816.7001953125,8909.400390625,8809.2001953125,8894.25,3468100
2016-08-26,8803.900390625,8851.9501953125,8779.25,8840.349609375,2599000
2016-08-29,8835.150390625,8847.5498046875,8773.099609375,8814.650390625,2288600
2016-08-30,8962.5498046875,8967.150390625,8873.400390625,8874.2001953125,2426100
2016-08-31,9000.5,9037.2998046875,8975.349609375,8975.349609375,5075900
2016-09-01,8987.7998046875,9029.0,8971.4501953125,9009.2998046875,3938500
2016-09-02,9022.25,9035.5,8981.4501953125,9008.099609375,2999700
2016-09-06,9160.4501953125,9167.5,9065.9501953125,9065.9501953125,2984700
2016-09-07,9142.5498046875,9188.150390625,9137.0498046875,9187.0498046875,4574700
2016-09-08,9177.900390625,9184.7001953125,9125.2001953125,9144.150390625,3555600
2016-09-09,9090.75,9163.75,9082.2001953125,9163.75,3177700
2016-09-12,8918.9501953125,8966.2998046875,8903.400390625,8954.400390625,3323300
2016-09-14,8943.5498046875,8953.75,8897.9501953125,8920.9501953125,3171000
2016-09-15,8950.599609375,8965.25,8914.349609375,8961.2001953125,2936700
2016-09-16,8986.25,9060.2001953125,8956.0498046875,8991.9501953125,4547900
2016-09-19,9015.0498046875,9029.650390625,8980.900390625,8997.900390625,2401500
2016-09-20,8987.2998046875,9024.900390625,8970.650390625,9023.4501953125,2413600
2016-09-21,8987.4501953125,9038.150390625,8969.150390625,9002.9501953125,2393600
2016-09-22,9083.900390625,9104.349609375,9046.4501953125,9083.650390625,2779900
2016-09-23,9054.75,9101.7998046875,9044.5498046875,9098.25,3079900
2016-09-26,8956.400390625,9034.849609375,8947.599609375,9034.0498046875,2701900
2016-09-27,8940.5,9003.2998046875,8923.5498046875,8983.650390625,2484700
2016-09-28,8983.7998046875,9004.400390625,8938.75,8947.5498046875,2847800
2016-09-29,8799.9501953125,9040.2001953125,8762.5498046875,9032.150390625,6390200
2016-09-30,8844.2001953125,8868.900390625,8763.400390625,8789.7998046875,2959400
2016-10-03,8992.5498046875,9000.9501953125,8875.150390625,8900.0,2517500
2016-10-04,9029.2001953125,9039.150390625,8991.5498046875,9025.5,3054100
2016-10-05,9010.0,9067.150390625,8993.900390625,9066.25,2655700
2016-10-06,8979.25,9057.75,8950.650390625,9036.7001953125,2818100
2016-10-07,8965.2998046875,9000.4501953125,8929.599609375,8995.2001953125,2452400
2016-10-10,8971.9501953125,9014.5,8966.599609375,9004.349609375,1802900
2016-10-13,8832.2998046875,8946.849609375,8792.2998046875,8937.650390625,3185100
2016-10-14,8847.2998046875,8865.75,8809.400390625,8854.75,2376600
2016-10-17,8784.4501953125,8877.900390625,8769.0498046875,8875.75,2850200
2016-10-18,8945.599609375,8953.900390625,8820.900390625,8821.0498046875,3045300
2016-10-19,8933.900390625,8969.5498046875,8908.7998046875,8968.5498046875,2584900
2016-10-20,8970.2998046875,9001.400390625,8951.25,8969.7998046875,2641200
2016-10-21,8967.5498046875,8981.400390625,8923.7001953125,8981.2998046875,2432900
2016-10-24,8977.099609375,9005.849609375,8955.849609375,8985.7998046875,2375400
2016-10-25,8963.4501953125,8989.599609375,8930.0498046875,8989.25,2648800
2016-10-26,8883.150390625,8931.2998046875,8862.400390625,8931.2998046875,3115700
2016-10-27,8866.150390625,8875.9501953125,8807.0498046875,8873.5,3576900
2016-10-28,8906.0498046875,8916.5498046875,8842.099609375,8879.25,3011800
2016-11-01,8904.400390625,8949.75,8892.0,8928.25,3021900
2016-11-02,8781.099609375,8820.849609375,8771.5498046875,8819.25,2634400
2016-11-03,8736.150390625,8807.150390625,8725.7001953125,8767.150390625,2855000
2016-11-04,8673.849609375,8755.2998046875,8638.650390625,8755.0,3498000
2016-11-07,8738.0,8780.5498046875,8721.75,8778.5,2693700
2016-11-08,8782.900390625,8798.5,8718.7998046875,8779.849609375,2935900
2016-11-09,8660.150390625,8699.900390625,8194.25,8288.900390625,5165800
2016-11-10,8763.5498046875,8843.7001953125,8747.4501953125,8789.4501953125,4602000
2016-11-11,8518.4501953125,8691.849609375,8502.2001953125,8688.099609375,4302200
2016-11-15,8296.0498046875,8510.9501953125,8281.0498046875,8508.349609375,5350400
2016-11-16,8309.0,8405.2998046875,8283.2001953125,8397.4501953125,4187200
2016-11-17,8281.9501953125,8353.25,8260.7998046875,8305.5,3056500
2016-11-18,8283.2998046875,8332.5,8250.2998046875,8300.2998046875,2796800
2016-11-21,8124.60009765625,8312.650390625,8112.10009765625,8312.650390625,3422100
2016-11-22,8208.349609375,8225.5498046875,8132.7998046875,8185.60009765625,3344900
2016-11-23,8253.650390625,8265.900390625,8183.60009765625,8260.2998046875,2978300
2016-11-24,8194.599609375,8249.25,8174.2998046875,8231.4501953125,4245100
2016-11-25,8344.0498046875,8351.4501953125,8205.599609375,8237.099609375,2889500
2016-11-28,8365.099609375,8383.7998046875,8299.75,8314.5,2982800
2016-11-29,8379.5498046875,8435.900390625,8367.0498046875,8372.0,2925100
2016-11-30,8466.400390625,8475.75,8379.0498046875,8409.75,4158100
2016-12-01,8425.900390625,8491.900390625,8418.2998046875,8486.599609375,2493900
2016-12-02,8316.349609375,8390.2998046875,8298.7998046875,8382.849609375,2744400
2016-12-05,8365.0,8378.25,8293.650390625,8319.599609375,2080600
2016-12-06,8380.900390625,8416.7001953125,8370.349609375,8391.0,1892400
2016-12-07,8344.2998046875,8426.25,8315.599609375,8408.2998046875,2546200
2016-12-08,8493.400390625,8501.099609375,8395.75,8397.400390625,2396500
2016-12-09,8501.7001953125,8517.7001953125,8485.099609375,8517.349609375,2439300
2016-12-12,8406.349609375,8475.099609375,8389.650390625,8475.099609375,1915900
2016-12-13,8443.7001953125,8450.349609375,8387.400390625,8427.849609375,2709300
2016-12-14,8397.2998046875,8453.400390625,8384.7001953125,8453.400390625,2330700
2016-12-15,8370.25,8444.849609375,8335.150390625,8341.150390625,2604400
2016-12-16,8355.75,8394.7001953125,8341.349609375,8394.150390625,2814900
2016-12-19,8316.5498046875,8349.0498046875,8307.400390625,8346.599609375,1741900
2016-12-20,8286.400390625,8335.4501953125,8266.2998046875,8322.0498046875,1946200
2016-12-21,8267.5498046875,8316.849609375,8259.0498046875,8311.400390625,1963500
2016-12-22,8173.5498046875,8251.599609375,8162.0,8251.0,2006200
2016-12-23,8173.25,8217.4501953125,8131.2001953125,8169.0498046875,2127200
2016-12-26,8083.0498046875,8157.14990234375,8069.85009765625,8152.7001953125,1956200
2016-12-27,8214.4501953125,8226.0498046875,8072.60009765625,8090.35009765625,2140900
2016-12-28,8222.0,8290.150390625,8215.5498046875,8232.5498046875,2115900
2016-12-29,8296.7998046875,8304.75,8209.650390625,8218.5498046875,3143200
2016-12-30,8382.5,8394.400390625,8311.2001953125,8315.5498046875,2054800
2017-01-02,8389.25,8411.0498046875,8337.2001953125,8409.599609375,2084000
2017-01-03,8411.2001953125,8437.400390625,8365.2998046875,8407.2998046875,2158100
2017-01-04,8407.900390625,8440.5,8397.9501953125,8424.4501953125,2432500
2017-01-05,8501.650390625,8509.4501953125,8443.599609375,8445.5498046875,2603800
2017-01-06,8472.7001953125,8538.849609375,8460.7998046875,8512.7998046875,2489800
2017-01-09,8466.7998046875,8494.0,8460.7998046875,8490.7998046875,1702000
2017-01-10,8526.2001953125,8531.4501953125,8493.75,8494.2998046875,2298100
2017-01-11,8623.150390625,8631.25,8558.9501953125,8565.25,3280500
2017-01-12,8651.0,8658.900390625,8622.0,8634.650390625,3619800
2017-01-13,8646.7001953125,8701.900390625,8616.75,8698.900390625,2947300
2017-01-16,8666.4501953125,8677.349609375,8623.0498046875,8640.650390625,2330200
2017-01-17,8653.099609375,8696.099609375,8633.099609375,8672.599609375,2445600
2017-01-18,8678.2998046875,8718.75,8656.400390625,8661.2001953125,2693300
2017-01-19,8697.9501953125,8707.75,8665.849609375,8680.0,2614900
2017-01-20,8602.900390625,8689.0498046875,8595.4501953125,8668.849609375,2987300
2017-01-23,8651.599609375,8660.5,8583.150390625,8585.5498046875,2819300
2017-01-24,8739.4501953125,8745.0,8661.9501953125,8670.2998046875,2674900
2017-01-25,8867.9501953125,8878.400390625,8758.150390625,8764.0498046875,4929600
2017-01-27,8908.900390625,8943.4501953125,8872.9501953125,8876.75,4280700
2017-01-30,8910.0,8935.099609375,8883.650390625,8903.0498046875,4066300
2017-01-31,8825.0,8912.7001953125,8816.400390625,8910.5,6668900
2017-02-01,8988.4501953125,8995.0,8803.75,8837.2998046875,4810800
2017-02-02,9013.900390625,9037.7001953125,8962.099609375,8998.0,4290200
2017-02-03,9021.349609375,9034.7001953125,8990.900390625,9019.0498046875,3119100
2017-02-06,9089.650390625,9099.599609375,9055.099609375,9068.849609375,3072100
2017-02-07,9056.75,9099.75,9025.900390625,9097.5498046875,3806000
2017-02-08,9065.0,9086.099609375,9005.599609375,9068.150390625,3538600
2017-02-09,9073.5498046875,9115.2001953125,9015.0,9088.0,2926300
2017-02-10,9082.9501953125,9111.900390625,9060.099609375,9106.900390625,3385900
2017-02-13,9093.0,9116.599609375,9038.2998046875,9110.4501953125,3080000
2017-02-14,9067.400390625,9109.349609375,9051.650390625,9109.2998046875,3032300
2017-02-15,8990.2001953125,9080.5498046875,8975.5,9054.75,3358800
2017-02-16,9062.099609375,9065.650390625,8979.9501953125,9004.650390625,3186600
2017-02-17,9110.2001953125,9173.9501953125,9087.7001953125,9162.0498046875,4058100
2017-02-20,9169.400390625,9174.2001953125,9098.150390625,9109.7998046875,2582200
2017-02-21,9207.25,9220.0498046875,9162.349609375,9182.2998046875,2648300
2017-02-22,9213.900390625,9252.0498046875,9192.349609375,9231.099609375,3589100
2017-02-23,9219.25,9262.900390625,9207.099609375,9241.25,5466100
2017-02-27,9180.849609375,9234.2001953125,9172.849609375,9222.75,2842600
2017-02-28,9170.9501953125,9202.150390625,9156.150390625,9186.099609375,4008900
2017-03-01,9229.75,9248.150390625,9191.650390625,9197.650390625,3276600
2017-03-02,9167.650390625,9278.0498046875,9148.0498046875,9270.0,3575000
2017-03-03,9165.0498046875,9174.4501953125,9123.5498046875,9150.5498046875,3073000
2017-03-06,9230.25,9235.099609375,9185.4501953125,9185.9501953125,2566100
2017-03-07,9214.5498046875,9245.599609375,9201.7001953125,9245.5498046875,2672800
2017-03-08,9190.0498046875,9225.25,9151.599609375,9220.150390625,2827500
2017-03-09,9190.150390625,9212.2001953125,9167.5,9181.7998046875,2498200
2017-03-10,9193.599609375,9238.650390625,9164.2001953125,9216.7998046875,2272100
2017-03-14,9348.75,9378.650390625,9315.4501953125,9350.75,3801700
2017-03-15,9356.849609375,9376.5498046875,9341.75,9351.650390625,3321000
2017-03-16,9437.900390625,9441.9501953125,9401.849609375,9403.0498046875,3410500
2017-03-17,9442.650390625,9498.900390625,9427.150390625,9488.75,4107300
2017-03-20,9414.4501953125,9452.900390625,9401.099609375,9452.5498046875,4279500
2017-03-21,9401.099609375,9429.2998046875,9362.0,9420.650390625,3565600
2017-03-22,9308.2998046875,9343.849609375,9292.5498046875,9325.4501953125,3582200
2017-03-23,9371.900390625,9384.400390625,9333.75,9333.75,3140900
2017-03-24,9391.099609375,9417.5,9377.5498046875,9389.2998046875,3233500
2017-03-27,9330.650390625,9380.650390625,9312.25,9379.5,3147900
2017-03-28,9390.4501953125,9400.599609375,9364.599609375,9365.7998046875,2851200
2017-03-29,9428.5498046875,9437.4501953125,9394.599609375,9417.4501953125,3643100
2017-03-30,9460.7001953125,9470.5498046875,9423.7998046875,9429.099609375,5300100
2017-03-31,9467.099609375,9483.25,9444.5498046875,9451.0,3248600
2017-04-03,9528.599609375,9535.0,9484.099609375,9509.400390625,2389400
2017-04-05,9567.9501953125,9575.400390625,9510.849609375,9557.2001953125,3236900
2017-04-06,9570.150390625,9576.400390625,9523.9501953125,9549.150390625,3344700
2017-04-07,9514.4501953125,9570.9501953125,9502.650390625,9534.099609375,3370500
2017-04-10,9510.599609375,9546.650390625,9497.400390625,9542.0498046875,2497200
2017-04-11,9567.25,9573.7001953125,9501.25,9511.4501953125,3942300
2017-04-12,9540.7001953125,9583.349609375,9487.7001953125,9573.7001953125,3186500
2017-04-13,9492.4501953125,9540.5,9485.7001953125,9540.4501953125,2722800
2017-04-17,9478.900390625,9505.150390625,9462.2001953125,9489.4501953125,2821100
2017-04-18,9432.7998046875,9558.5,9422.599609375,9502.400390625,3283000
2017-04-19,9440.7001953125,9454.2998046875,9408.400390625,9438.25,3117200
2017-04-20,9474.7998046875,9486.4501953125,9446.150390625,9451.650390625,2813700
2017-04-21,9463.599609375,9524.5498046875,9431.7001953125,9519.4501953125,3165200
2017-04-24,9562.099609375,9568.349609375,9476.2998046875,9479.900390625,2917800
2017-04-25,9662.9501953125,9665.7001953125,9596.900390625,9617.2001953125,3296400
2017-04-26,9699.0,9718.349609375,9641.900390625,9694.400390625,3288400
2017-04-27,9683.0,9711.650390625,9665.25,9707.599609375,3380500
2017-04-28,9652.4501953125,9685.0498046875,9635.2998046875,9683.0498046875,2863800
2017-05-02,9668.9501953125,9704.349609375,9618.0498046875,9687.900390625,2780600
2017-05-03,9666.400390625,9704.25,9652.099609375,9702.599609375,2667200
2017-05-04,9712.400390625,9717.9501953125,9675.0498046875,9712.5498046875,3933400
2017-05-05,9625.349609375,9726.7001953125,9608.0,9724.7998046875,3837400
2017-05-08,9657.099609375,9679.900390625,9638.2998046875,9653.150390625,3039100
2017-05-09,9672.0498046875,9688.9501953125,9650.25,9680.599609375,2633500
2017-05-10,9771.0498046875,9778.900390625,9695.599609375,9698.650390625,2879400
2017-05-11,9786.7001953125,9814.75,9776.25,9812.2001953125,3176400
2017-05-12,9760.650390625,9799.900390625,9726.5498046875,9799.25,2982500
2017-05-15,9812.650390625,9816.099609375,9784.349609375,9795.349609375,2962000
2017-05-16,9870.2001953125,9874.25,9821.0,9831.0498046875,3509600
2017-05-17,9873.4501953125,9882.75,9840.2998046875,9874.150390625,3671700
2017-05-18,9757.0,9833.599609375,9743.849609375,9799.0498046875,3291200
2017-05-19,9746.5498046875,9835.349609375,9699.2998046875,9801.0,3910600
2017-05-22,9742.4501953125,9823.599609375,9732.0,9802.9501953125,3045900
2017-05-23,9676.5,9751.75,9649.5498046875,9750.7001953125,3748800
2017-05-24,9631.2001953125,9714.7001953125,9609.7998046875,9700.7001953125,3438100
2017-05-25,9776.150390625,9787.0498046875,9646.0,9657.900390625,5101500
2017-05-26,9884.25,9891.5498046875,9765.0,9777.5,4023300
